Date,StateName,DistrictName,Evapo Level (mm),Evapo Volume (Tmcft),Aggregate Evapo Level (mm),Aggregate Evapo Volume (Tmcft)
20-09-2020,MAHARASHTRA,RAIGARH,3.264909113,0.800484554,0.673891381,0.165223479
20-09-2020,MAHARASHTRA,AMRAVATI,4.682872713,1.945644038,1.888256834,0.784534596
20-09-2020,MAHARASHTRA,NANDED,4.59439326,1.664798911,1.940895971,0.703292321
20-09-2020,MAHARASHTRA,SOLAPUR,3.765807724,1.927780144,1.962001165,1.004381309
20-09-2020,MAHARASHTRA,AHMADNAGAR,4.007196866,2.336434088,2.184752958,1.273840905
20-09-2020,MAHARASHTRA,THANE,3.415558794,1.110689025,0.930490021,0.302581544
20-09-2020,MAHARASHTRA,SANGLI,3.118900632,0.919692663,1.503298912,0.443288563
20-09-2020,MAHARASHTRA,WARDHA,4.500917819,0.967193944,1.831186443,0.393500284
20-09-2020,MAHARASHTRA,BULDANA,4.630071026,1.538569942,2.237450318,0.743503455
20-09-2020,MAHARASHTRA,SINDHUDURG,3.252139702,0.570426152,1.320666465,0.231645243
19-09-2020,MAHARASHTRA,WASHIM,4.120822022,0.730107992,2.460461407,0.435933056
19-09-2020,MAHARASHTRA,SATARA,3.219642284,1.162403076,1.206570789,0.435614106
19-09-2020,MAHARASHTRA,PUNE,2.913627503,1.56251954,1.223988185,0.656400124
19-09-2020,MAHARASHTRA,PARBHANI,4.062100583,0.879974258,1.722846582,0.373220852
19-09-2020,MAHARASHTRA,JALNA,4.165986097,1.10488785,1.751938051,0.464642709
19-09-2020,MAHARASHTRA,GONDIYA,4.783779241,0.890938326,1.584370032,0.295075486
19-09-2020,MAHARASHTRA,MUMBAI,2.446728593,0.012494392,0.010297711,0.000052586
19-09-2020,MAHARASHTRA,NASHIK,3.791020934,2.011002662,1.934430898,1.026147244
19-09-2020,MAHARASHTRA,GARHCHIROLI,5.182414695,2.556002216,1.034157549,0.510053545
19-09-2020,MAHARASHTRA,RATNAGIRI,3.445588943,0.979637491,1.56528712,0.44503682
19-09-2020,MAHARASHTRA,OSMANABAD,3.273966615,0.849476481,1.596677373,0.414280302
19-09-2020,MAHARASHTRA,BID,3.782164971,1.42935297,1.788469857,0.675897197
19-09-2020,MAHARASHTRA,LATUR,3.44088891,0.796252089,1.688078639,0.390636309
19-09-2020,MAHARASHTRA,YAVATMAL,3.8149671,1.760739157,1.685029016,0.777699123
19-09-2020,MAHARASHTRA,BHANDARA,4.250500983,0.558302863,1.764630463,0.231784028
19-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,2.460094209,0.038076417,0.20001314,0.003095729
19-09-2020,MAHARASHTRA,NANDURBAR,4.268896839,0.856919074,1.643925004,0.329994082
19-09-2020,MAHARASHTRA,NAGPUR,3.875736371,1.309095439,1.360140687,0.459410496
19-09-2020,MAHARASHTRA,CHANDRAPUR,4.337336257,1.672215455,1.739994296,0.670836933
19-09-2020,MAHARASHTRA,JALGAON,4.298732106,1.722985135,1.544521944,0.619063548
19-09-2020,MAHARASHTRA,HINGOLI,4.084435876,0.654207932,1.659367174,0.265782399
19-09-2020,MAHARASHTRA,AKOLA,4.244145365,0.781620367,2.241362689,0.412779153
19-09-2020,MAHARASHTRA,AURANGABAD,4.148525027,1.431676303,1.797544388,0.620341371
19-09-2020,MAHARASHTRA,DHULE,3.851829895,0.942049913,1.364121687,0.33362603
19-09-2020,MAHARASHTRA,KOLHAPUR,3.459563148,0.916337505,0.973177644,0.25776641
19-09-2020,MAHARASHTRA,RAIGARH,3.103729849,0.760966912,0.63390995,0.155420903
19-09-2020,MAHARASHTRA,AMRAVATI,3.91532894,1.626744282,1.576465228,0.654991147
19-09-2020,MAHARASHTRA,NANDED,4.044415377,1.46551197,1.72062906,0.623477622
19-09-2020,MAHARASHTRA,SOLAPUR,3.62989951,1.85820645,1.889724148,0.967381491
19-09-2020,MAHARASHTRA,AHMADNAGAR,3.635764199,2.119866753,1.984267634,1.156946039
19-09-2020,MAHARASHTRA,THANE,3.21881995,1.046712473,0.889073569,0.289113529
19-09-2020,MAHARASHTRA,SANGLI,3.755791863,1.107497361,1.816766938,0.535723135
19-09-2020,MAHARASHTRA,WARDHA,3.87471782,0.832630979,1.578337778,0.3391661
19-09-2020,MAHARASHTRA,BULDANA,4.239467983,1.408772775,2.057098698,0.683572716
19-09-2020,MAHARASHTRA,SINDHUDURG,2.618106813,0.459216618,1.081598526,0.189712664
18-09-2020,MAHARASHTRA,WASHIM,3.358698726,0.595078547,1.993712325,0.353236634
18-09-2020,MAHARASHTRA,SATARA,2.849242628,1.028675891,1.035479419,0.373844159
18-09-2020,MAHARASHTRA,PUNE,2.632897012,1.411969451,1.096028269,0.587777808
18-09-2020,MAHARASHTRA,PARBHANI,4.06254994,0.880071602,1.727044492,0.374130247
18-09-2020,MAHARASHTRA,JALNA,3.857460599,1.023061827,1.62691303,0.431484023
18-09-2020,MAHARASHTRA,GONDIYA,5.726729784,1.06655487,1.858045429,0.346045208
18-09-2020,MAHARASHTRA,MUMBAI,2.547570668,0.013009349,0.010961379,5.60E-05
18-09-2020,MAHARASHTRA,NASHIK,2.6843678,1.423962274,1.415445438,0.750843794
18-09-2020,MAHARASHTRA,GARHCHIROLI,5.701309738,2.811924784,1.12540456,0.555057192
18-09-2020,MAHARASHTRA,RATNAGIRI,3.212854791,0.913467351,1.440139873,0.409455404
18-09-2020,MAHARASHTRA,OSMANABAD,2.948205264,0.764953137,1.426297333,0.370072815
18-09-2020,MAHARASHTRA,BID,3.556026622,1.343890934,1.647005115,0.622434947
18-09-2020,MAHARASHTRA,LATUR,3.492813542,0.808267907,1.709710074,0.395642014
18-09-2020,MAHARASHTRA,YAVATMAL,3.31396551,1.529509609,1.473368456,0.68001046
18-09-2020,MAHARASHTRA,BHANDARA,5.089485192,0.668503352,2.095241794,0.275209792
18-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,2.6811428,0.041497724,0.216732464,0.003354504
18-09-2020,MAHARASHTRA,NANDURBAR,3.770537837,0.756880738,1.444301343,0.289922529
18-09-2020,MAHARASHTRA,NAGPUR,4.733439188,1.598799056,1.628948369,0.550204832
18-09-2020,MAHARASHTRA,CHANDRAPUR,4.194963936,1.617325269,1.730598455,0.667214463
18-09-2020,MAHARASHTRA,JALGAON,3.418065652,1.3700031,1.216198742,0.487467537
18-09-2020,MAHARASHTRA,HINGOLI,3.982666643,0.637907458,1.614065567,0.258526398
18-09-2020,MAHARASHTRA,AKOLA,3.54462497,0.652793633,1.831684133,0.337330959
18-09-2020,MAHARASHTRA,AURANGABAD,3.507614244,1.210494853,1.507418262,0.520217424
18-09-2020,MAHARASHTRA,DHULE,3.437976691,0.840832989,1.204679411,0.294630907
18-09-2020,MAHARASHTRA,KOLHAPUR,2.418361943,0.640553635,0.653886518,0.173195492
18-09-2020,MAHARASHTRA,RAIGARH,2.906857868,0.712698193,0.609019163,0.149318225
18-09-2020,MAHARASHTRA,AMRAVATI,3.914251151,1.626296481,1.523651478,0.633048044
18-09-2020,MAHARASHTRA,NANDED,3.838115659,1.390758346,1.641848876,0.594931271
18-09-2020,MAHARASHTRA,SOLAPUR,2.857233619,1.462665819,1.485905465,0.760659933
18-09-2020,MAHARASHTRA,AHMADNAGAR,2.933954009,1.710669675,1.597168961,0.931244491
18-09-2020,MAHARASHTRA,THANE,2.722163038,0.885207017,0.749479765,0.243719696
18-09-2020,MAHARASHTRA,SANGLI,2.855754875,0.842096981,1.375225339,0.405522588
18-09-2020,MAHARASHTRA,WARDHA,4.195530447,0.901569814,1.693701023,0.363956295
18-09-2020,MAHARASHTRA,BULDANA,3.472823316,1.154017193,1.685647914,0.560139834
18-09-2020,MAHARASHTRA,SINDHUDURG,2.767381919,0.485399511,1.123727154,0.197102036
17-09-2020,MAHARASHTRA,WASHIM,3.746945037,0.663866215,2.232675125,0.395574947
17-09-2020,MAHARASHTRA,SATARA,3.008142217,1.08604418,1.151322315,0.415667482
17-09-2020,MAHARASHTRA,PUNE,2.940636399,1.577003865,1.241205906,0.66563364
17-09-2020,MAHARASHTRA,PARBHANI,4.286297263,0.928542062,1.820310042,0.394334395
17-09-2020,MAHARASHTRA,JALNA,3.928500617,1.041902805,1.65902037,0.439999416
17-09-2020,MAHARASHTRA,GONDIYA,3.347057918,0.62336116,1.144731701,0.213196574
17-09-2020,MAHARASHTRA,MUMBAI,2.279711203,0.011641506,0.009913495,0.000050624
17-09-2020,MAHARASHTRA,NASHIK,3.164694721,1.678758735,1.649354704,0.874924396
17-09-2020,MAHARASHTRA,GARHCHIROLI,5.143979364,2.537045648,1.036955961,0.511433741
17-09-2020,MAHARASHTRA,RATNAGIRI,3.345402341,0.951152795,1.518408087,0.431708342
17-09-2020,MAHARASHTRA,OSMANABAD,3.916813241,1.016272039,1.901286181,0.493315322
17-09-2020,MAHARASHTRA,BID,4.019858127,1.519181791,1.881918866,0.711213377
17-09-2020,MAHARASHTRA,LATUR,4.091424169,0.946791694,1.997590585,0.462260107
17-09-2020,MAHARASHTRA,YAVATMAL,3.9886501,1.840899864,1.755739953,0.810334665
17-09-2020,MAHARASHTRA,BHANDARA,3.324428498,0.436663338,1.400225179,0.183919432
17-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,2.44291206,0.037810478,0.196963969,0.003048535
17-09-2020,MAHARASHTRA,NANDURBAR,3.832034978,0.769225397,1.469209789,0.294922538
17-09-2020,MAHARASHTRA,NAGPUR,3.404270763,1.149849965,1.205866835,0.407301896
17-09-2020,MAHARASHTRA,CHANDRAPUR,4.803374022,1.85189153,1.925188263,0.742236566
17-09-2020,MAHARASHTRA,JALGAON,3.651816821,1.463693467,1.295043285,0.519069408
17-09-2020,MAHARASHTRA,HINGOLI,4.163290183,0.6668381,1.68167845,0.269356017
17-09-2020,MAHARASHTRA,AKOLA,3.948333418,0.727142346,2.059195761,0.379230495
17-09-2020,MAHARASHTRA,AURANGABAD,3.643146954,1.257267855,1.582411386,0.546097919
17-09-2020,MAHARASHTRA,DHULE,3.635879945,0.889234592,1.282811272,0.313739776
17-09-2020,MAHARASHTRA,KOLHAPUR,2.896675839,0.767245053,0.792617558,0.209941303
17-09-2020,MAHARASHTRA,RAIGARH,2.960073899,0.725745604,0.607873012,0.149037214
17-09-2020,MAHARASHTRA,AMRAVATI,4.295815651,1.784829232,1.718809538,0.714132485
17-09-2020,MAHARASHTRA,NANDED,4.454335486,1.614048352,1.895235786,0.686747149
17-09-2020,MAHARASHTRA,SOLAPUR,4.031819021,2.06395579,2.100885263,1.075478408
17-09-2020,MAHARASHTRA,AHMADNAGAR,3.474820891,2.026027233,1.917812028,1.118198468
17-09-2020,MAHARASHTRA,THANE,2.698410798,0.877483141,0.749249804,0.243644916
17-09-2020,MAHARASHTRA,SANGLI,3.548139017,1.046265273,1.721697784,0.507689409
17-09-2020,MAHARASHTRA,WARDHA,3.90082683,0.838241496,1.599896221,0.343798754
17-09-2020,MAHARASHTRA,BULDANA,3.817209574,1.268456549,1.849185063,0.614483134
17-09-2020,MAHARASHTRA,SINDHUDURG,3.1726149,0.556477481,1.338267959,0.234732549
16-09-2020,MAHARASHTRA,WASHIM,4.519415622,0.800728944,2.70237703,0.478794536
16-09-2020,MAHARASHTRA,SATARA,3.45698276,1.248091259,1.26283039,0.455925783
16-09-2020,MAHARASHTRA,PUNE,3.194412198,1.713098696,1.328290028,0.712335095
16-09-2020,MAHARASHTRA,PARBHANI,4.48236307,0.971015866,1.900233422,0.411648225
16-09-2020,MAHARASHTRA,JALNA,4.35793307,1.155795336,1.835553233,0.486818827
16-09-2020,MAHARASHTRA,GONDIYA,4.900483425,0.912673491,1.624980556,0.302638852
16-09-2020,MAHARASHTRA,MUMBAI,2.767624476,0.014133069,0.011697585,5.97E-05
16-09-2020,MAHARASHTRA,NASHIK,3.236595783,1.716899708,1.655295182,0.878075609
16-09-2020,MAHARASHTRA,GARHCHIROLI,5.447879716,2.686931372,1.104052373,0.544526148
16-09-2020,MAHARASHTRA,RATNAGIRI,3.200474524,0.909947438,1.448417911,0.411808986
16-09-2020,MAHARASHTRA,OSMANABAD,3.869338753,1.003954119,1.884547986,0.488972363
16-09-2020,MAHARASHTRA,BID,4.223000319,1.595953137,1.987780974,0.751220706
16-09-2020,MAHARASHTRA,LATUR,3.98817964,0.922899998,1.944092543,0.449880188
16-09-2020,MAHARASHTRA,YAVATMAL,4.481084472,2.068175345,1.978166585,0.912992242
16-09-2020,MAHARASHTRA,BHANDARA,4.868851723,0.639523169,2.02731245,0.26628728
16-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,2.759743883,0.042714282,0.223390501,0.003457555
16-09-2020,MAHARASHTRA,NANDURBAR,3.926332376,0.788154231,1.508202267,0.302749712
16-09-2020,MAHARASHTRA,NAGPUR,4.678302808,1.580175812,1.63059603,0.550761358
16-09-2020,MAHARASHTRA,CHANDRAPUR,5.397755733,2.081049295,2.121437869,0.817898586
16-09-2020,MAHARASHTRA,JALGAON,4.24522664,1.701539481,1.520880848,0.609587904
16-09-2020,MAHARASHTRA,HINGOLI,4.425163687,0.708782626,1.797563896,0.287917498
16-09-2020,MAHARASHTRA,AKOLA,4.512400988,0.831023496,2.383361305,0.438930239
16-09-2020,MAHARASHTRA,AURANGABAD,4.134937655,1.426987234,1.788515834,0.617225573
16-09-2020,MAHARASHTRA,DHULE,3.524611928,0.862021546,1.238210668,0.302831715
16-09-2020,MAHARASHTRA,KOLHAPUR,2.70394089,0.716195179,0.761140629,0.201603982
16-09-2020,MAHARASHTRA,RAIGARH,3.272722763,0.802400291,0.662465858,0.16242219
16-09-2020,MAHARASHTRA,AMRAVATI,4.441503022,1.845359548,1.790973295,0.744115146
16-09-2020,MAHARASHTRA,NANDED,4.451538265,1.613034766,1.882675956,0.682196038
16-09-2020,MAHARASHTRA,SOLAPUR,3.998121923,2.04670568,2.086710921,1.068222325
16-09-2020,MAHARASHTRA,AHMADNAGAR,3.798856902,2.214959498,2.079564062,1.212509523
16-09-2020,MAHARASHTRA,THANE,2.752246839,0.894989823,0.749168111,0.24361835
16-09-2020,MAHARASHTRA,SANGLI,3.733191602,1.10083306,1.815903492,0.535468524
16-09-2020,MAHARASHTRA,WARDHA,4.466213438,0.959736384,1.793974006,0.385503772
16-09-2020,MAHARASHTRA,BULDANA,4.423551571,1.469943646,2.141580201,0.711645871
16-09-2020,MAHARASHTRA,SINDHUDURG,2.447587887,0.429307554,1.022905561,0.179417902
15-09-2020,MAHARASHTRA,WASHIM,4.357072583,0.771965763,2.604528284,0.461458152
15-09-2020,MAHARASHTRA,SATARA,3.361953778,1.213782485,1.267663488,0.4576707
15-09-2020,MAHARASHTRA,PUNE,3.343479655,1.79304056,1.396722666,0.749034135
15-09-2020,MAHARASHTRA,PARBHANI,4.359210453,0.944337272,1.847061421,0.400129556
15-09-2020,MAHARASHTRA,JALNA,4.306849606,1.142247163,1.813650665,0.481009907
15-09-2020,MAHARASHTRA,GONDIYA,3.416485731,0.636291502,1.193629857,0.222303441
15-09-2020,MAHARASHTRA,MUMBAI,2.270433403,0.011594128,0.010178242,5.20E-05
15-09-2020,MAHARASHTRA,NASHIK,3.315203537,1.758598344,1.708111855,0.906092989
15-09-2020,MAHARASHTRA,GARHCHIROLI,4.42913075,2.184477445,0.861502527,0.424898912
15-09-2020,MAHARASHTRA,RATNAGIRI,3.239624963,0.921078551,1.456925037,0.414227701
15-09-2020,MAHARASHTRA,OSMANABAD,3.708207854,0.962146451,1.809057452,0.469385287
15-09-2020,MAHARASHTRA,BID,4.056814198,1.533148202,1.907523292,0.720889783
15-09-2020,MAHARASHTRA,LATUR,3.870114132,0.895578597,1.884852637,0.43617155
15-09-2020,MAHARASHTRA,YAVATMAL,3.908873187,1.804080062,1.730341457,0.798612381
15-09-2020,MAHARASHTRA,BHANDARA,3.439402096,0.451765109,1.452374365,0.190769222
15-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,2.671133323,0.041342801,0.215391314,0.003333746
15-09-2020,MAHARASHTRA,NANDURBAR,3.232033153,0.64878374,1.242985648,0.249511326
15-09-2020,MAHARASHTRA,NAGPUR,3.79920138,1.283244453,1.344258037,0.454045863
15-09-2020,MAHARASHTRA,CHANDRAPUR,3.825707036,1.474962063,1.591595979,0.613623486
15-09-2020,MAHARASHTRA,JALGAON,3.9965808,1.601879145,1.434801043,0.575086051
15-09-2020,MAHARASHTRA,HINGOLI,4.252687072,0.681156884,1.729195964,0.276966942
15-09-2020,MAHARASHTRA,AKOLA,4.316261679,0.794901623,2.282913257,0.420431287
15-09-2020,MAHARASHTRA,AURANGABAD,4.02467015,1.388933378,1.738785785,0.60006349
15-09-2020,MAHARASHTRA,DHULE,3.316965539,0.811237044,1.168144297,0.285695439
15-09-2020,MAHARASHTRA,KOLHAPUR,3.68408306,0.97580629,1.003467578,0.265789332
15-09-2020,MAHARASHTRA,RAIGARH,3.339103933,0.818675507,0.690876073,0.169387755
15-09-2020,MAHARASHTRA,AMRAVATI,4.112154206,1.708521415,1.670887997,0.694222002
15-09-2020,MAHARASHTRA,NANDED,4.221018407,1.529504866,1.792446183,0.649500877
15-09-2020,MAHARASHTRA,SOLAPUR,3.884988774,1.988790923,2.020333563,1.034242642
15-09-2020,MAHARASHTRA,AHMADNAGAR,3.53646426,2.061968983,1.947811461,1.135689922
15-09-2020,MAHARASHTRA,THANE,3.261329324,1.060535891,0.881269696,0.286575825
15-09-2020,MAHARASHTRA,SANGLI,3.586489255,1.057573884,1.73377868,0.51125179
15-09-2020,MAHARASHTRA,WARDHA,3.97391782,0.853947885,1.627067848,0.349637614
15-09-2020,MAHARASHTRA,BULDANA,4.244485374,1.410440052,2.056163065,0.683261805
15-09-2020,MAHARASHTRA,SINDHUDURG,3.523983876,0.618107692,1.425981321,0.250117496
14-09-2020,MAHARASHTRA,WASHIM,4.470085814,0.791988919,2.680665155,0.474947727
14-09-2020,MAHARASHTRA,SATARA,3.029885869,1.093894397,1.139262302,0.411313397
14-09-2020,MAHARASHTRA,PUNE,3.419874587,1.834009619,1.442711296,0.773696908
14-09-2020,MAHARASHTRA,PARBHANI,4.368582109,0.946367457,1.856896408,0.402260113
14-09-2020,MAHARASHTRA,JALNA,4.064425093,1.077952206,1.711935743,0.454033441
14-09-2020,MAHARASHTRA,GONDIYA,4.76860994,0.888113172,1.644609066,0.306294495
14-09-2020,MAHARASHTRA,MUMBAI,2.507233565,0.012803365,0.010892886,5.56E-05
14-09-2020,MAHARASHTRA,NASHIK,3.430427125,1.819720386,1.783268101,0.945960722
14-09-2020,MAHARASHTRA,GARHCHIROLI,5.382381154,2.654627035,1.097426466,0.541258206
14-09-2020,MAHARASHTRA,RATNAGIRI,2.724760439,0.774694116,1.257653673,0.357571582
14-09-2020,MAHARASHTRA,OSMANABAD,4.015360598,1.041841531,1.950124869,0.505987203
14-09-2020,MAHARASHTRA,BID,4.186994501,1.582345845,1.962944318,0.741834455
14-09-2020,MAHARASHTRA,LATUR,4.173196229,0.965714471,2.027577787,0.46919941
14-09-2020,MAHARASHTRA,YAVATMAL,4.322900069,1.995167776,1.913353291,0.883078667
14-09-2020,MAHARASHTRA,BHANDARA,4.451574968,0.58471391,1.871946161,0.245879934
14-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,2.728499055,0.042230687,0.221605848,0.003429932
14-09-2020,MAHARASHTRA,NANDURBAR,3.569043529,0.716433681,1.376216204,0.276255426
14-09-2020,MAHARASHTRA,NAGPUR,4.45033116,1.503174537,1.563674419,0.528157453
14-09-2020,MAHARASHTRA,CHANDRAPUR,4.81771278,1.857419691,1.936124805,0.746453037
14-09-2020,MAHARASHTRA,JALGAON,3.975854941,1.593571964,1.428480835,0.572552833
14-09-2020,MAHARASHTRA,HINGOLI,4.325680875,0.69284837,1.753593812,0.280874769
14-09-2020,MAHARASHTRA,AKOLA,4.450100811,0.819550023,2.356669401,0.434014541
14-09-2020,MAHARASHTRA,AURANGABAD,3.927591239,1.355430971,1.711423297,0.590620561
14-09-2020,MAHARASHTRA,DHULE,3.583682971,0.876468671,1.267872681,0.310086214
14-09-2020,MAHARASHTRA,KOLHAPUR,2.176180651,0.576406865,0.60445398,0.160102252
14-09-2020,MAHARASHTRA,RAIGARH,3.458419105,0.847928987,0.700137636,0.171658489
14-09-2020,MAHARASHTRA,AMRAVATI,4.44367862,1.846263467,1.808630737,0.751451475
14-09-2020,MAHARASHTRA,NANDED,4.468601025,1.619217533,1.89483884,0.686603314
14-09-2020,MAHARASHTRA,SOLAPUR,4.028745482,2.062382393,2.105386358,1.077782594
14-09-2020,MAHARASHTRA,AHMADNAGAR,3.871772137,2.257473417,2.114611257,1.232944123
14-09-2020,MAHARASHTRA,THANE,3.322138093,1.08031,0.915654587,0.297757281
14-09-2020,MAHARASHTRA,SANGLI,3.273825427,0.965376452,1.609676129,0.474656778
14-09-2020,MAHARASHTRA,WARDHA,4.536812978,0.974907389,1.84198451,0.39582066
14-09-2020,MAHARASHTRA,BULDANA,4.1448608,1.377334863,2.007687965,0.667153557
14-09-2020,MAHARASHTRA,SINDHUDURG,2.674568891,0.469120082,1.138057611,0.199615602
13-09-2020,MAHARASHTRA,WASHIM,4.127093377,0.731219121,2.48712813,0.440657742
13-09-2020,MAHARASHTRA,SATARA,2.858640234,1.032068754,1.081561365,0.390481347
13-09-2020,MAHARASHTRA,PUNE,2.868970124,1.53857069,1.221604751,0.655121937
13-09-2020,MAHARASHTRA,PARBHANI,4.155212633,0.900145153,1.767127334,0.382813407
13-09-2020,MAHARASHTRA,JALNA,3.373351797,0.894668232,1.429428358,0.379107848
13-09-2020,MAHARASHTRA,GONDIYA,4.167043188,0.776076465,1.44864416,0.269797693
13-09-2020,MAHARASHTRA,MUMBAI,2.685836311,0.013715412,0.011604838,5.93E-05
13-09-2020,MAHARASHTRA,NASHIK,2.538573583,1.346623593,1.324980071,0.702855114
13-09-2020,MAHARASHTRA,GARHCHIROLI,4.766841294,2.351038584,0.925177933,0.456304056
13-09-2020,MAHARASHTRA,RATNAGIRI,2.855161518,0.811769283,1.299268897,0.369403473
13-09-2020,MAHARASHTRA,OSMANABAD,3.726631453,0.966926712,1.797136425,0.466292209
13-09-2020,MAHARASHTRA,BID,3.688075115,1.393794602,1.714658685,0.648002534
13-09-2020,MAHARASHTRA,LATUR,4.101015214,0.949011147,1.999933712,0.462802327
13-09-2020,MAHARASHTRA,YAVATMAL,4.216061669,1.945858162,1.854178903,0.855767642
13-09-2020,MAHARASHTRA,BHANDARA,4.014743863,0.52733619,1.707577628,0.224290144
13-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,2.742118309,0.04244148,0.216408493,0.00334949
13-09-2020,MAHARASHTRA,NANDURBAR,2.961439654,0.594466023,1.14260039,0.229360442
13-09-2020,MAHARASHTRA,NAGPUR,3.783465278,1.277929318,1.335088064,0.45094855
13-09-2020,MAHARASHTRA,CHANDRAPUR,4.261797323,1.643092195,1.756458695,0.677184613
13-09-2020,MAHARASHTRA,JALGAON,3.362055797,1.347553655,1.208111806,0.484226193
13-09-2020,MAHARASHTRA,HINGOLI,3.83678208,0.614540991,1.51517289,0.242686665
13-09-2020,MAHARASHTRA,AKOLA,3.66799536,0.675514063,1.967390714,0.362323276
13-09-2020,MAHARASHTRA,AURANGABAD,2.884014551,0.995287545,1.266468928,0.437064629
13-09-2020,MAHARASHTRA,DHULE,2.915496648,0.713048976,1.024662291,0.250603752
13-09-2020,MAHARASHTRA,KOLHAPUR,2.575822275,0.68226029,0.701957143,0.185928
13-09-2020,MAHARASHTRA,RAIGARH,2.92879312,0.718076239,0.596048047,0.14613799
13-09-2020,MAHARASHTRA,AMRAVATI,3.679372376,1.528708843,1.530934792,0.636074122
13-09-2020,MAHARASHTRA,NANDED,4.564573639,1.653993638,1.930014665,0.699349431
13-09-2020,MAHARASHTRA,SOLAPUR,3.676730486,1.882180012,1.922189041,0.984000815
13-09-2020,MAHARASHTRA,AHMADNAGAR,3.046389074,1.776226004,1.664399501,0.970443894
13-09-2020,MAHARASHTRA,THANE,2.42691742,0.789197524,0.68166545,0.221667487
13-09-2020,MAHARASHTRA,SANGLI,3.17017182,0.934811367,1.546936739,0.456156363
13-09-2020,MAHARASHTRA,WARDHA,3.99895696,0.859328499,1.649709115,0.354502955
13-09-2020,MAHARASHTRA,BULDANA,3.303582085,1.097778429,1.59410008,0.529718541
13-09-2020,MAHARASHTRA,SINDHUDURG,2.679240286,0.469939445,1.08888988,0.190991569
12-09-2020,MAHARASHTRA,WASHIM,3.883595327,0.688077275,2.327350655,0.412349115
12-09-2020,MAHARASHTRA,SATARA,2.667897275,0.963203898,1.042823034,0.37649546
12-09-2020,MAHARASHTRA,PUNE,3.317761575,1.779248474,1.423622648,0.763460052
12-09-2020,MAHARASHTRA,PARBHANI,4.148689023,0.898731941,1.782618728,0.386169313
12-09-2020,MAHARASHTRA,JALNA,3.916335351,1.038676377,1.637711288,0.434347898
12-09-2020,MAHARASHTRA,GONDIYA,4.35141783,0.810414679,1.471035895,0.273967964
12-09-2020,MAHARASHTRA,MUMBAI,3.029716732,0.015471462,0.013213816,6.75E-05
12-09-2020,MAHARASHTRA,NASHIK,3.751422634,1.989997163,1.956146531,1.03766662
12-09-2020,MAHARASHTRA,GARHCHIROLI,5.808695719,2.864888281,1.125461454,0.555085253
12-09-2020,MAHARASHTRA,RATNAGIRI,1.799494139,0.51162572,0.854222487,0.242869474
12-09-2020,MAHARASHTRA,OSMANABAD,3.785375396,0.98216865,1.847852466,0.479451196
12-09-2020,MAHARASHTRA,BID,4.284297924,1.619118682,2.007475561,0.758663669
12-09-2020,MAHARASHTRA,LATUR,4.15569397,0.961664294,2.019677838,0.467371292
12-09-2020,MAHARASHTRA,YAVATMAL,4.134638496,1.908278554,1.813518185,0.837001315
12-09-2020,MAHARASHTRA,BHANDARA,4.525229864,0.594388473,1.90576887,0.250322543
12-09-2020,MAHARASHTRA,MUMBAI SUBURBAN,3.119678447,0.048285215,0.244370594,0.003782277
12-09-2020,MAHARASHTRA,NANDURBAR,3.952389739,0.793384868,1.520239644,0.305166041
12-09-2020,MAHARASHTRA,NAGPUR,4.317552624,1.458326343,1.531696403,0.517356338
12-09-2020,MAHARASHTRA,CHANDRAPUR,4.936721281,1.903302196,1.974013728,0.761060722
12-09-2020,MAHARASHTRA,JALGAON,4.083329483,1.636649093,1.450267164,0.581285064
12-09-2020,MAHARASHTRA,HINGOLI,4.200578714,0.672810639,1.685237615,0.269926092
12-09-2020,MAHARASHTRA,AKOLA,4.293767844,0.79075906,2.268724556,0.417818234
12-09-2020,MAHARASHTRA,AURANGABAD,4.048239111,1.397067142,1.741164362,0.600884348
12-09-2020,MAHARASHTRA,DHULE,3.716932881,0.909057874,1.313972879,0.321361034
12-09-2020,MAHARASHTRA,KOLHAPUR,2.040251997,0.540403324,0.586910622,0.155455528
12-09-2020,MAHARASHTRA,RAIGARH,2.713051501,0.665181096,0.567740639,0.139197631
12-09-2020,MAHARASHTRA,AMRAVATI,4.071287645,1.691542141,1.629209338,0.676905316
12-09-2020,MAHARASHTRA,NANDED,4.497814941,1.629803326,1.908500123,0.691553541
12-09-2020,MAHARASHTRA,SOLAPUR,3.432184081,1.756992605,1.808767577,0.925938464
12-09-2020,MAHARASHTRA,AHMADNAGAR,3.855503566,2.247987872,2.107825723,1.228987753
12-09-2020,MAHARASHTRA,THANE,3.12401164,1.015882218,0.871627301,0.283440261
12-09-2020,MAHARASHTRA,SANGLI,2.942633969,0.867715644,1.443636936,0.425695607
12-09-2020,MAHARASHTRA,WARDHA,4.093012079,0.879539831,1.666156604,0.358037325
12-09-2020,MAHARASHTRA,BULDANA,4.08097908,1.356107004,1.986820972,0.660219468
